manifest,arm,tag,formula,candidate_status,seed,site_index,initial_metal,eta_V,pls,dG_OH,dG_O,dG_OOH,OH_m_o_A,OH_tier,OH_h_location,OH_category,O_m_o_A,O_tier,O_category,OOH_m_o_A,OOH_tier,OOH_o_o_A,OOH_o_o_class,OOH_h_location,OOH_h_carrier,OOH_binding_O,OOH_binding_metal,OOH_category,OOH_slab_rms_A,OOH_slab_max_A,unconverged_states,weak_states,reconstructed_states,pathway,all_states_intact,all_states_adsorbate_intact
mpa0__Mn34Cu7Fe33Cr27,CENSUS-1,mpa0,Mn34Cu7Fe33Cr27,evaluated,0,3,Fe,1.320424266594527,2,1.8686608941077574,4.419085160702284,4.860357609361474,1.8692797345452299,bound,ON_ADSORBATE,NORMAL,1.674887821326633,bound,NORMAL,2.1094813181889447,bound,1.3511913908560775,SUPEROXO_LIKE,ON_ADSORBATE,terminal_O,proximal_O,Fe,NORMAL,0.05136546041960423,0.14860841686642054,0,0,0,cus,True,True
mpa0__Mn34Cu7Fe33Cr27,CENSUS-1,mpa0,Mn34Cu7Fe33Cr27,evaluated,1,0,Cu,0.8232945432838354,1,2.0532945432838354,3.0194604031299583,3.403837245794081,1.8829406094791354,bound,ON_ADSORBATE,NORMAL,1.956985768520121,bound,RECONSTRUCTION,3.4383830961378865,desorbed,1.2315690869137659,O2_LIKE,H_TRANSFERRED,slab_O,distal_O,Cu,DESORPTION,0.06937408440705047,0.21750022222305163,0,0,1,undefined,False,False
mpa0__Mn34Cu7Fe33Cr27,CENSUS-1,mpa0,Mn34Cu7Fe33Cr27,evaluated,1,1,Mn,1.1836988838174118,2,1.607221606870747,4.020920490688159,2.746433544303842,1.8616659205682087,bound,ON_ADSORBATE,NORMAL,1.8198653099355715,bound,NORMAL,3.4526977334566,desorbed,1.2331127815440845,O2_LIKE,H_TRANSFERRED,slab_O,distal_O,Mn,DESORPTION,0.06619943765714181,0.21158348274697178,0,0,0,undefined,False,False
mpa0__Mn34Cu7Fe33Cr27,CENSUS-1,mpa0,Mn34Cu7Fe33Cr27,evaluated,1,2,Cu,1.1275040397924538,2,2.0475866672191736,4.405090707011627,3.394691482062116,1.882046225499247,bound,ON_ADSORBATE,NORMAL,1.878180543012937,bound,NORMAL,3.485593921025575,desorbed,1.2359522520215467,O2_LIKE,H_TRANSFERRED,slab_O,distal_O,Cu,DESORPTION,0.07950097408239369,0.2254401738642271,0,0,0,undefined,False,False
mpa0__Mn34Cu7Fe33Cr27,CENSUS-1,mpa0,Mn34Cu7Fe33Cr27,evaluated,1,3,Fe,1.3036497422558835,2,1.8458293546367153,4.379479096892599,3.4225983999313043,1.907907190711795,bound,ON_ADSORBATE,NORMAL,1.740899454081674,bound,NORMAL,3.7502346364450663,desorbed,1.2343709446574749,O2_LIKE,H_TRANSFERRED,slab_O,distal_O,Fe,DESORPTION,0.08762222528510835,0.3467203173924347,0,0,0,undefined,False,False
mpa0__Mn34Cu7Fe33Cr27,CENSUS-1,mpa0,Mn34Cu7Fe33Cr27,evaluated,2,0,Cr,0.8744288452554505,1,2.1044288452554505,3.5862022999762395,3.5708822057486045,1.8845816957312065,bound,ON_ADSORBATE,NORMAL,1.5894549426537032,bound,RECONSTRUCTION,3.881178453234208,desorbed,1.2318905438724592,O2_LIKE,H_TRANSFERRED,slab_O,distal_O,Cr,DESORPTION,0.0656551320823978,0.19005025399382525,0,0,1,undefined,False,False
mpa0__Mn34Cu7Fe33Cr27,CENSUS-1,mpa0,Mn34Cu7Fe33Cr27,evaluated,2,1,Fe,1.3452174743570975,2,1.8990054767724254,4.474222951129523,2.758368827419646,1.8931654443763652,bound,ON_ADSORBATE,NORMAL,1.751637288870395,bound,NORMAL,3.6908516049505766,desorbed,1.2300695909659738,O2_LIKE,H_TRANSFERRED,slab_O,proximal_O,Fe,DESORPTION,0.044126037546542075,0.14241539927812916,0,0,0,undefined,False,False
mpa0__Mn34Cu7Fe33Cr27,CENSUS-1,mpa0,Mn34Cu7Fe33Cr27,evaluated,2,2,Cu,0.7363354674562137,1,1.9663354674562137,1.7537338364016117,3.6022369121623696,1.8457736210623923,bound,ON_ADSORBATE,RECONSTRUCTION,3.830925783101284,desorbed,DESORPTION,3.496648364454489,desorbed,1.2374578321521155,O2_LIKE,H_TRANSFERRED,slab_O,distal_O,Cu,DESORPTION,0.06167082897973868,0.1899127248809913,0,0,2,undefined,False,False
mpa0__Mn34Cu7Fe33Cr27,CENSUS-1,mpa0,Mn34Cu7Fe33Cr27,evaluated,2,3,Mn,0.9800194673762501,2,1.8458201805786651,4.055839647954915,2.8022664211752626,1.88717654564977,bound,ON_ADSORBATE,NORMAL,1.8949186244039542,bound,NORMAL,3.5843862921016365,desorbed,1.2324394625332342,O2_LIKE,H_TRANSFERRED,slab_O,distal_O,Mn,DESORPTION,0.037301017212895214,0.14444861430734796,0,0,0,undefined,False,False
mpa0__Co5Cu33Ni28Mn34,CENSUS-1,mpa0,Co5Cu33Ni28Mn34,evaluated,0,0,Ni,0.9057112798458897,4,1.9106464369649765,2.030517634192538,2.78428872015411,1.8907119082933166,bound,ON_ADSORBATE,NORMAL,3.948191879420564,desorbed,DESORPTION,3.6199959968871642,desorbed,1.2234401646523736,O2_LIKE,H_TRANSFERRED,slab_O,distal_O,Cu,DESORPTION,0.06091924088810811,0.1515410838742574,0,0,1,undefined,False,False
mpa0__Co5Cu33Ni28Mn34,CENSUS-1,mpa0,Co5Cu33Ni28Mn34,evaluated,0,1,Cu,0.9922582637658897,1,2.2222582637658896,1.246017959163087,3.1200075091343265,1.9189318481369195,bound,ON_ADSORBATE,NORMAL,3.3336784019331316,desorbed,DESORPTION,3.6182650172000996,desorbed,1.2304576742819762,O2_LIKE,H_TRANSFERRED,slab_O,distal_O,Mn,DESORPTION,0.06590851548972888,0.1635989896850151,0,0,1,undefined,False,False
mpa0__Co5Cu33Ni28Mn34,CENSUS-1,mpa0,Co5Cu33Ni28Mn34,evaluated,0,2,Cu,1.2130349701594136,4,2.2729686467257246,1.6047490681814092,2.4769650298405863,1.9221343574806788,bound,ON_ADSORBATE,NORMAL,3.876727473881444,desorbed,DESORPTION,3.376746343604356,desorbed,1.226984400872875,O2_LIKE,H_TRANSFERRED,slab_O,proximal_O,Cu,DESORPTION,0.051330256262032324,0.15503233315294454,0,0,1,undefined,False,False
mpa0__Co5Cu33Ni28Mn34,CENSUS-1,mpa0,Co5Cu33Ni28Mn34,evaluated,0,3,Mn,1.1196032390255635,2,1.61211415626101,3.9617173952865734,2.5946698688206893,1.8773036774814915,bound,ON_ADSORBATE,NORMAL,1.8721875681786255,bound,NORMAL,2.5096208631865835,weak,1.23718164623041,O2_LIKE,H_TRANSFERRED,slab_O,proximal_O,Mn,DISSOCIATION,0.07049369318408492,0.23090768617659924,0,1,0,bridge,False,False
mpa0__Co5Cu33Ni28Mn34,CENSUS-1,mpa0,Co5Cu33Ni28Mn34,evaluated,1,0,Cu,0.9018469970784517,4,2.044606373037676,1.511440215248488,2.788153002921548,1.8762352329870429,bound,ON_ADSORBATE,NORMAL,3.034930263714264,desorbed,DESORPTION,3.077129041577811,desorbed,1.2280338855662636,O2_LIKE,H_TRANSFERRED,slab_O,proximal_O,Cu,DESORPTION,0.0604882499382235,0.18220342278855028,0,0,1,undefined,False,False
mpa0__Co5Cu33Ni28Mn34,CENSUS-1,mpa0,Co5Cu33Ni28Mn34,evaluated,1,1,Co,0.9918476489355879,2,1.836265364990505,4.058113013926093,3.0451409026019873,1.7932611639780718,bound,ON_ADSORBATE,NORMAL,1.6406516714045332,bound,NORMAL,3.125432852421217,desorbed,1.2317797362724918,O2_LIKE,H_TRANSFERRED,slab_O,proximal_O,Co,DESORPTION,0.07080044716003221,0.20003187999919703,0,0,0,undefined,False,False
mpa0__Co5Cu33Ni28Mn34,CENSUS-1,mpa0,Co5Cu33Ni28Mn34,evaluated,1,2,Ni,0.9044737926792559,4,1.9607247115477215,1.5714758237998903,2.785526207320744,1.8783434576221567,bound,ON_ADSORBATE,NORMAL,2.766574708837408,weak,MIGRATION,3.2759561879955563,desorbed,1.2245438887338487,O2_LIKE,H_TRANSFERRED,slab_O,distal_O,Cu,DESORPTION,0.10547996557576368,0.259661251662194,1,1,1,undefined,False,False
mpa0__Co5Cu33Ni28Mn34,CENSUS-1,mpa0,Co5Cu33Ni28Mn34,evaluated,1,3,Ni,0.8020737427742697,4,1.8216531609564535,2.0781397616052324,2.8879262572257303,1.8563374094689957,bound,ON_ADSORBATE,NORMAL,3.5498293155713987,desorbed,DESORPTION,3.6294989221147302,desorbed,1.2247994487137126,O2_LIKE,H_TRANSFERRED,slab_O,proximal_O,Ni,DESORPTION,0.07793563589055823,0.1749165926866842,0,0,1,undefined,False,False
mpa0__Co5Cu33Ni28Mn34,CENSUS-1,mpa0,Co5Cu33Ni28Mn34,evaluated,2,0,Mn,0.7447569249026023,1,1.9747569249026022,2.713243187860403,3.1663926333033046,1.8980230071727522,bound,ON_ADSORBATE,NORMAL,2.145227687347172,bound,NORMAL,3.7760774527128,desorbed,1.2359300736824805,O2_LIKE,H_TRANSFERRED,slab_O,distal_O,Mn,DESORPTION,0.0840719103117394,0.21211531551016252,0,0,0,undefined,False,False
mpa0__Co5Cu33Ni28Mn34,CENSUS-1,mpa0,Co5Cu33Ni28Mn34,evaluated,2,1,Mn,1.1740397396127817,3,1.996723743898793,0.9968346299521367,3.4008743695649186,1.8930280580206622,bound,ON_ADSORBATE,NORMAL,3.672030778303702,desorbed,DESORPTION,3.609499598290568,desorbed,1.2373471798275246,O2_LIKE,H_TRANSFERRED,slab_O,distal_O,Cu,DESORPTION,0.06437903548027733,0.16363857854895975,0,0,1,undefined,False,False
mpa0__Co5Cu33Ni28Mn34,CENSUS-1,mpa0,Co5Cu33Ni28Mn34,evaluated,2,2,Ni,1.1796118019690183,3,1.9444978750489335,0.7599660064848062,3.1695778084538246,1.878312842890589,bound,ON_ADSORBATE,NORMAL,3.637489432073611,desorbed,DESORPTION,3.7485613854908917,desorbed,1.2330153993016306,O2_LIKE,H_TRANSFERRED,slab_O,distal_O,Mn,DESORPTION,0.07365054723479231,0.1808538824703264,0,0,1,undefined,False,False
mpa0__Co5Cu33Ni28Mn34,CENSUS-1,mpa0,Co5Cu33Ni28Mn34,evaluated,2,3,Cu,2.129268139717498,3,2.12111110083057,1.7813758729082887,5.140644012625787,1.8778718687905738,bound,ON_ADSORBATE,NORMAL,4.111727745235106,desorbed,DESORPTION,2.143662457822736,bound,1.3384468394455242,SUPEROXO_LIKE,ON_ADSORBATE,terminal_O,proximal_O,Cu,NORMAL,0.04021126109020855,0.08650956954262216,0,0,1,cus,False,False
mpa0__Ni34Fe29Mn30Co7,CENSUS-1,mpa0,Ni34Fe29Mn30Co7,evaluated,0,0,Fe,1.3008623888145774,2,1.8239464224338016,4.354808811248379,4.765948874428604,1.8989130174589948,bound,ON_ADSORBATE,NORMAL,1.7653454806200004,bound,NORMAL,2.2358244057111816,weak,1.33840448417365,SUPEROXO_LIKE,ON_ADSORBATE,terminal_O,proximal_O,Fe,NORMAL,0.051930127137229776,0.16937392513713692,0,1,0,cus,True,True
mpa0__Ni34Fe29Mn30Co7,CENSUS-1,mpa0,Ni34Fe29Mn30Co7,evaluated,0,1,Ni,1.2503475174877092,2,1.847632875723344,4.327980393211053,4.67544939864189,1.905666216216785,bound,ON_ADSORBATE,NORMAL,1.8399418188107035,bound,NORMAL,2.12613120172084,bound,1.3334120041857138,SUPEROXO_LIKE,ON_ADSORBATE,terminal_O,proximal_O,Ni,NORMAL,0.03293087829007397,0.13257433745227035,0,0,0,cus,True,True
mpa0__Ni34Fe29Mn30Co7,CENSUS-1,mpa0,Ni34Fe29Mn30Co7,evaluated,0,2,Ni,2.132684876041582,3,2.10405465009111,1.3119061601174489,4.674591036159031,1.942610324489379,bound,ON_ADSORBATE,NORMAL,2.9862161230759336,weak,MIGRATION,2.095719517686796,bound,1.3312700953621497,SUPEROXO_LIKE,ON_ADSORBATE,terminal_O,proximal_O,Ni,NORMAL,0.03142204804039413,0.10546077788609036,1,1,1,cus,False,False
mpa0__Ni34Fe29Mn30Co7,CENSUS-1,mpa0,Ni34Fe29Mn30Co7,evaluated,0,3,Mn,1.2152831093570748,4,1.6814151617434399,4.080558642023423,2.474716890642925,1.908511313623141,bound,ON_ADSORBATE,NORMAL,1.8993624082547869,bound,NORMAL,3.573908696024459,desorbed,1.230138547709261,O2_LIKE,H_TRANSFERRED,slab_O,proximal_O,Mn,DESORPTION,0.04597097194838746,0.2197472457114783,0,0,0,undefined,False,False
mpa0__Ni34Fe29Mn30Co7,CENSUS-1,mpa0,Ni34Fe29Mn30Co7,evaluated,1,0,Fe,1.324680570349953,2,1.9437138256908164,4.498394396040769,4.877500753499989,1.8985357416525988,bound,ON_ADSORBATE,NORMAL,1.9003396070643426,bound,NORMAL,2.176878457151431,bound,1.3384814135755314,SUPEROXO_LIKE,ON_ADSORBATE,terminal_O,proximal_O,Fe,NORMAL,0.05934305708924175,0.1883955907937958,0,0,0,cus,True,True
mpa0__Ni34Fe29Mn30Co7,CENSUS-1,mpa0,Ni34Fe29Mn30Co7,evaluated,1,1,Ni,1.8275438174421077,3,1.9351979523294411,1.6395470368410978,4.697090854283205,1.8888322922865715,bound,ON_ADSORBATE,NORMAL,3.1265156625561117,desorbed,DESORPTION,2.098646118068628,bound,1.333416856486851,SUPEROXO_LIKE,ON_ADSORBATE,terminal_O,proximal_O,Ni,NORMAL,0.03310139925206813,0.13282141697949154,0,0,0,cus,False,False
mpa0__Ni34Fe29Mn30Co7,CENSUS-1,mpa0,Ni34Fe29Mn30Co7,evaluated,1,2,Fe,1.32161401852707,2,1.9469575543683626,4.4985715728954325,4.8722846240552276,1.9024199509569835,bound,ON_ADSORBATE,NORMAL,1.9052959468566648,bound,NORMAL,2.2066063715835837,weak,1.3338802746340075,SUPEROXO_LIKE,ON_ADSORBATE,terminal_O,proximal_O,Fe,NORMAL,0.049240947932635955,0.1384291858983399,0,1,0,cus,True,True
mpa0__Ni34Fe29Mn30Co7,CENSUS-1,mpa0,Ni34Fe29Mn30Co7,evaluated,1,3,Fe,1.1596288279783957,4,1.9341808559956584,2.1376561012033086,2.530371172021604,1.9135985057224272,bound,ON_ADSORBATE,NORMAL,2.5714981019780168,weak,MIGRATION,2.7017395140319924,weak,1.2315628566826964,O2_LIKE,H_TRANSFERRED,slab_O,distal_O,Ni,DISSOCIATION,0.05229356629974121,0.2068962111733267,0,2,1,bridge,False,False
mpa0__Ni34Fe29Mn30Co7,CENSUS-1,mpa0,Ni34Fe29Mn30Co7,evaluated,2,0,Mn,1.22555038345652,2,1.7134781669594426,4.1690285504159625,3.1853821778049123,1.9217056358358222,bound,ON_ADSORBATE,NORMAL,1.8828852856293201,bound,NORMAL,3.69758770029756,desorbed,1.233052888609867,O2_LIKE,H_TRANSFERRED,slab_O,distal_O,Ni,DESORPTION,0.08027322957659747,0.1991056282975896,0,0,0,undefined,False,False
mpa0__Ni34Fe29Mn30Co7,CENSUS-1,mpa0,Ni34Fe29Mn30Co7,evaluated,2,1,Mn,1.0792049816899105,2,1.8172352064342712,4.126440188124182,4.238173832677775,1.9201927495931386,bound,ON_ADSORBATE,NORMAL,1.8902967630179712,bound,NORMAL,2.0280389501712146,bound,1.3492815389471133,SUPEROXO_LIKE,ON_ADSORBATE,terminal_O,proximal_O,Mn,NORMAL,0.07627310011312909,0.23478334334237516,0,0,0,cus,True,True
mpa0__Ni34Fe29Mn30Co7,CENSUS-1,mpa0,Ni34Fe29Mn30Co7,evaluated,2,2,Fe,1.2988763816871636,2,1.8931412154723497,4.422017597159513,3.2953962252367446,1.8963252631339431,bound,ON_ADSORBATE,NORMAL,1.7442090127507979,bound,NORMAL,3.632687731480889,desorbed,1.2360074884200034,O2_LIKE,H_TRANSFERRED,slab_O,distal_O,Ni,DESORPTION,0.06878837880583008,0.1728477940334785,0,0,0,undefined,False,False
mpa0__Ni34Fe29Mn30Co7,CENSUS-1,mpa0,Ni34Fe29Mn30Co7,evaluated,2,3,Ni,0.8720706667688054,1,2.1020706667688054,1.4112553650264525,2.9781897873958214,1.8838265487850572,bound,ON_ADSORBATE,RECONSTRUCTION,3.4621275303967107,desorbed,DESORPTION,2.4846937429600016,weak,1.2373516160090807,O2_LIKE,H_TRANSFERRED,slab_O,proximal_O,Ni,DISSOCIATION,0.0895020726654187,0.21290044765173716,0,1,2,bridge,False,False
endmember_2x2__mpa0,ENDMEMBER-2x2,mpa0,Cr100,evaluated,0,0,Cr,0.35310244244655387,2,1.5437902578529141,3.126892700299468,4.2791756175861355,1.8689788019303584,bound,ON_ADSORBATE,NORMAL,1.5906992231096062,bound,RECONSTRUCTION,1.9360484553033754,bound,1.398506861026597,OOH_LIKE,ON_ADSORBATE,terminal_O,proximal_O,Cr,NORMAL,0.06576741289802229,0.182235240122972,0,0,1,cus,False,True
endmember_2x2__mpa0,ENDMEMBER-2x2,mpa0,Mn100,evaluated,0,0,Mn,1.0694333890499745,2,1.7752603439924663,4.074693733042441,4.661407308865707,1.8622404804901826,bound,ON_ADSORBATE,NORMAL,1.8207043467658899,bound,NORMAL,1.9570190699311236,bound,1.3564768202747988,SUPEROXO_LIKE,ON_ADSORBATE,terminal_O,proximal_O,Mn,NORMAL,0.05000713470964238,0.13493103791347205,0,0,0,cus,True,True
endmember_2x2__mpa0,ENDMEMBER-2x2,mpa0,Fe100,evaluated,0,0,Fe,1.229412891328165,2,2.095240362699054,4.554653254027219,4.907175034435001,1.8906187389175526,bound,ON_ADSORBATE,NORMAL,1.6923486536228936,bound,NORMAL,2.2099164762668613,weak,1.3385365383555323,SUPEROXO_LIKE,ON_ADSORBATE,terminal_O,proximal_O,Fe,NORMAL,0.051757356944765034,0.1467958398818561,0,1,0,cus,True,True
endmember_2x2__mpa0,ENDMEMBER-2x2,mpa0,Co100,evaluated,0,0,Co,0.7640776036879782,2,1.7836077659466363,3.7776853696346144,4.5478439296661595,1.8003870039018897,bound,ON_ADSORBATE,NORMAL,1.637407712646418,bound,NORMAL,1.8850969068200438,bound,1.3727235382719272,OOH_LIKE,ON_ADSORBATE,terminal_O,proximal_O,Co,NORMAL,0.044582220846839334,0.11684819281989738,0,0,0,cus,True,True
endmember_2x2__mpa0,ENDMEMBER-2x2,mpa0,Ni100,evaluated,0,0,Ni,1.0561409285603798,2,1.7630135978089023,4.049154526369282,4.28194289226292,1.8319601475398466,bound,ON_ADSORBATE,NORMAL,1.6875196431054889,bound,NORMAL,2.043480906787225,bound,1.3491521072748143,SUPEROXO_LIKE,ON_ADSORBATE,terminal_O,proximal_O,Ni,NORMAL,0.07730275293105424,0.27938388095618705,0,0,0,cus,True,True
endmember_2x2__mpa0,ENDMEMBER-2x2,mpa0,Ru100,evaluated,0,0,Ru,0.7309146705266458,3,0.3224607666389495,1.367050709301257,3.3279653798279027,1.9262369062215687,bound,ON_ADSORBATE,NORMAL,1.7216203720802454,bound,NORMAL,1.8882182542356247,bound,1.435288908792761,OOH_LIKE,ON_ADSORBATE,terminal_O,proximal_O,Ru,NORMAL,0.05943383730089669,0.24593375389995717,0,0,0,cus,True,True
endmember_2x2__mpa0,ENDMEMBER-2x2,mpa0,Ir100,evaluated,0,0,Ir,0.5261997757648815,3,0.09960750713272615,1.4583510945457514,3.214550870310633,1.9318639914685667,bound,ON_ADSORBATE,NORMAL,1.7869250790324749,bound,NORMAL,1.9174999379186342,bound,1.4401272176909286,OOH_LIKE,ON_ADSORBATE,terminal_O,proximal_O,Ir,NORMAL,0.019545611449047127,0.038033069393152444,0,0,0,cus,True,True
