screen_id,doi,title,publication_date,label_a,label_b,reason_a,reason_b,route,eligibility_status,method_status
S01041,10.1002/cctc.201100160,Tailoring the Activity for Oxygen Evolution Electrocatalysis on Rutile TiO2(110) by Transition‐Metal Substitution,2011-08-25,LIKELY_RELEVANT,LIKELY_RELEVANT,DFT OER study on doped rutile MTiO2(110) surfaces with scaling relations and overpotentials.,DFT study of OER on transition-metal-doped rutile TiO2(110); explicit CHE-style scaling.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S09117,10.1002/eem2.12068,Impact of Methanol Photomediated Surface Defects on Photocatalytic H2 Production Over Pt/TiO2,2020-01-24,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Pt/TiO2 photocatalytic H2 production; HER-related, no OER.",Pt/TiO2 photocatalytic H2 production surface defects; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S14185,10.1016/j.elecom.2021.107168,"Controlling anodization time to monitor film thickness, phase composition and crystal orientation during anodic growth of TiO2 nanotubes",2021-12-06,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Anodic TiO2 nanotube growth phase/thickness study; not OER.,Anodic growth of TiO2 nanotube phase composition; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S20711,10.1021/acs.langmuir.3c01847,Enhanced Heat Flow between Charged Nanoparticles and an Aqueous Electrolyte,2023-10-22,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Heat transfer between charged nanoparticles and electrolyte; not OER.,Heat transfer between charged nanoparticles and electrolyte; unrelated to OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S21087,10.1016/j.apsusc.2023.159030,Pt-Nb2O5-TiO2 based semiconductors for photo-reforming of glucose and fructose aqueous solutions,2023-11-29,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Pt-Nb2O5-TiO2 photoreforming of biomass sugars; not OER.,Pt-Nb2O5-TiO2 photo-reforming of sugars; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S15203,10.1016/j.ijhydene.2022.03.100,Covalent organic polymer derived N–doped carbon confined FeNi alloys as bifunctional oxygen electrocatalyst for rechargeable zinc-air battery,2022-04-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"FeNi alloy bifunctional oxygen electrocatalyst; non-rutile, no abstract.","N-doped carbon-confined FeNi bifunctional oxygen electrocatalyst; non-rutile, no abstract.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S30906,10.48550/arxiv.2608.21525,"Machine-learned exchange-correlation functionals for molecules, solids, and reactive surfaces",2026-08-21,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,ML exchange-correlation functional for DFT on Pt surfaces; not OER/rutile.,Machine-learned exchange-correlation functional for surfaces (Pt example); not rutile-OER specific.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S14628,10.1007/s40843-021-1929-5,Reversible LiOH chemistry in Li-O2 batteries with free-standing Ag/δ-MnO2 nanoflower cathode,2022-02-17,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Li-O2 battery cathode chemistry; not OER.,"Ag/MnO2 cathode for Li-O2 battery; not OER, no abstract.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S19596,10.1016/j.jpcs.2023.111532,Enhancing the performance of the perovskite solar cells by modifying the SnO2 electron transport layer,2023-06-28,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Perovskite solar cell SnO2 electron transport layer; photovoltaic, no OER.",SnO2 electron transport layer in perovskite solar cells; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S01866,10.4236/ijg.2015.67064,"Aptian-Late Cenomanian Fluvio-Lacustrine Lithofacies and Palynomorphs from Mamfe Basin, Southwest Cameroon, West Africa",2015-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Sedimentology/palynology of Mamfe Basin; unrelated field.,"Palynology/lithofacies of Mamfe Basin; geology, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S27771,,Biologically Inspired Photocatalytically Active Membranes for Water Treatment,2013-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Bioinspired TiO2 photocatalytic membranes for water treatment; not OER.,Bio-inspired TiO2 photocatalytic membranes for water treatment; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S26068,10.3390/nano15120932,A Comprehensive Overview of Co3O4 Nanoparticles: Solution Combustion Synthesis and Potential Applications,2025-06-16,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Review of Co3O4 nanoparticle synthesis for batteries/supercapacitors; not OER, non-rutile.","Review of Co3O4 nanoparticle synthesis for batteries/supercapacitors; non-rutile, not OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S02603,10.1021/am400398d,Preparation and Characterization of Microporous Layers on Titanium by Anodization in Sulfuric Acid with and without Hydrogen Charging,2013-03-14,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Anodized porous TiO2 layers on Ti; oxygen evolution incidental to anodization, not catalytic OER study.","Anodized porous Ti oxide layers via H2SO4; oxygen evolution incidental to pore formation, not OER catalysis.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S18191,10.1002/sus2.107,Dissolution of WO 3 modified with IrO x overlayers during photoelectrochemical water splitting,2023-01-11,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,WO3 photoanode with IrOx overlayer stability during PEC water splitting.,IrOx overlayers on WO3 photoanode for PEC water splitting stability; rutile-family Ir oxide.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S14849,10.1002/cssc.202200015,Epitaxial Core‐Shell Oxide Nanoparticles: First‐Principles Evidence for Increased Activity and Stability of Rutile Catalysts for Acidic Oxygen Evolution,2022-03-16,LIKELY_RELEVANT,LIKELY_RELEVANT,First-principles DFT of rutile TiO2 core with IrO2/RuO2 shell for acidic OER.,First-principles DFT on rutile TiO2 core with IrO2/RuO2 shells for acidic OER.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S20622,10.1016/j.epsl.2023.118405,Europium anomalies in zircon: A signal of crustal depth?,2023-10-11,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Europium anomalies in zircon petrogenesis; unrelated field.,"Europium anomalies in zircon as crustal depth proxy; geology, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S09545,10.1016/j.emcon.2020.03.002,"Degradation of 2,4,6-trichlorphenol by producing hydrogen using ultrasonic mist generated from photocatalysts suspension",2020-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Photocatalytic H2 production with pollutant degradation; not OER.,Photocatalytic H2 production with pollutant degradation via TiO2/g-C3N4/Bi2O3; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S10918,,Graph-theoretical approach to algorithmic construction of complex reaction networks,2020-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Graph-theoretical modeling of polymer reaction networks; unrelated field.,Graph-theoretical modeling of polymer reaction networks; unrelated to OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S07209,10.1016/j.jelechem.2019.02.039,Electrochemical behavior and corrosion mechanism of Ti/IrO2-RuO2 anodes in sulphuric acid solution,2019-02-19,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"Ti/IrO2-RuO2 DSA anode electrochemical/corrosion behavior; rutile mixed oxide, no abstract.","Ti/IrO2-RuO2 DSA anode corrosion mechanism; rutile Ir/Ru oxide electrochemistry, no abstract.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S16438,10.1038/s41467-022-32024-6,Sustainable oxygen evolution electrocatalysis in aqueous 1 M H2SO4 with earth abundant nanostructured Co3O4,2022-07-27,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Co3O4 acidic OER catalyst; non-rutile spinel.,"Co3O4 acidic OER electrocatalyst; non-rutile spinel oxide, purely experimental.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08711,10.1016/j.jngse.2019.103045,Review of experimental sorption studies of CO2 and CH4 in shales,2019-11-03,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of CO2/CH4 sorption in shales; unrelated field.,Review of CO2/CH4 sorption in shales; unrelated to OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S27382,10.1021/acsaem.5c02853,Iridium-Based Materials as an Electrocatalyst in Computational Investigation of Their Performance for Hydrogen and Oxygen Evolution Reactions,2025-11-06,LIKELY_RELEVANT,LIKELY_RELEVANT,DFT+CHE study of Ir/IrO2/Ir2O3 surfaces for HER and OER overpotentials.,"DFT+CHE model for HER/OER on Ir, IrO2, Ir2O3 surfaces; explicit rutile IrO2 activity.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S03147,10.1021/acsami.6b05135,Porous versus Compact Nanosized Fe(III)-Based Water Oxidation Catalyst for Photoanodes Functionalization,2016-07-22,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Fe(III) oxide water oxidation catalyst on hematite photoanode; non-rutile.,Fe(III) oxide (hematite) water oxidation catalyst coating photoanodes; non-rutile.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S29946,10.3389/fmats.2026.1829611,TiO2-based strategies for mitigating hexavalent chromium in portland cement: a mechanism-guided mini review,2026-06-03,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,TiO2 mitigation of Cr(VI) in cement mini review; not OER.,Mini-review TiO2 mitigating Cr(VI) in cement; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S21656,10.1038/s41467-024-45031-6,Photocatalytic ethylene production by oxidative dehydrogenation of ethane with dioxygen on ZnO-supported PdZn intermetallic nanoparticles,2024-01-26,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Photocatalytic ethylene production via ethane dehydrogenation; not OER.,Photocatalytic ethylene production via ethane oxidative dehydrogenation on PdZn/ZnO; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S29277,10.20776/900120234,Thermal Performance of Perovskite-type Ceramics for CO2 Concentration and Reduction through Nanosizing,2021-09-30,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Perovskite Ti nanocrystal thermal CO2 reduction; not OER, non-rutile.","Perovskite ceramics for thermal CO2 reduction; not OER, not rutile.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S13786,10.1021/acsami.1c15119,Electronic Interaction between In Situ Formed RuO2 Clusters and a Nanoporous Zn3V3O8 Support and Its Use in the Oxygen Evolution Reaction,2021-11-16,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,RuO2 clusters on Zn3V3O8 for OER; first-principles simulation of electronic structure.,RuO2 (rutile) clusters on Zn3V3O8 support for OER; overpotential reported.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S12388,10.1016/j.apcata.2021.118202,"Review on the catalytic tri-reforming of methane - Part I: Impact of operating conditions, catalyst deactivation and regeneration",2021-05-09,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of methane tri-reforming catalysis; unrelated to OER.,Review of catalytic tri-reforming of methane; unrelated to OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S14947,10.1063/5.0083340,The ΔSCF method for non-adiabatic dynamics of systems in the liquid phase,2022-04-06,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Delta-SCF method for non-adiabatic dynamics in liquid phase; unrelated.,Delta-SCF method for non-adiabatic dynamics in liquid phase; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S16517,10.3390/foods11162416,Degradation of Residual Herbicide Atrazine in Agri-Food and Washing Water,2022-08-11,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of atrazine herbicide degradation; unrelated field.,Review of atrazine herbicide degradation methods; unrelated to OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S04948,10.1002/chem.201703796,In Situ Antisolvent Approach to Hydrangea‐like HCo3O4‐NC@CoNi‐LDH Core@Shell Superstructures for Highly Efficient Water Electrolysis,2017-09-26,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Co3O4/CoNi-LDH OER water electrolysis catalyst; non-rutile.,Co3O4-NC@CoNi-LDH core-shell OER catalyst; non-rutile layered double hydroxide.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11485,10.1142/s1793292021300024,Recent Progress in Anodic Oxidation of TiO2 Nanotubes and Enhanced Photocatalytic Performance: A Short Review,2021-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of TiO2 nanotube anodic oxidation/photocatalysis; not OER.,Review of anodic TiO2 nanotube photocatalysis; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S05469,10.1149/ma2018-01/29/1666,A Novel and Economical Rde-Based Approach for Investigating the Oxidation Evolution Reaction Activity of IrO2-Based Catalyst Coated Membranes,2018-04-13,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,RDE-based method to test IrO2-based OER catalyst coated membranes.,RDE-based method to test IrO2-based OER catalyst-coated membranes.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S14520,10.1016/j.jphotochem.2022.113853,Reduction and precipitation of aqueous europium (III) under an air atmosphere by near-infrared femtosecond laser pulses,2022-02-08,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Laser-induced europium reduction/precipitation; unrelated field.,Femtosecond laser reduction of aqueous europium; unrelated to OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S30524,10.1016/j.jallcom.2026.190016,Ionic radius regulation on defect structure and electrical properties of flash-sintered TiO₂-based ceramics,2026-07-23,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Flash-sintered TiO2 ceramics defect/electrical properties; not OER, no abstract.",Flash-sintered TiO2 ceramic defect/electrical properties; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00715,10.1007/s00410-014-0964-z,Phase relations and melting of carbonated peridotite between 10 and 20 GPa: a proxy for alkali- and CO2-rich silicate melts in the deep mantle,2014-02-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Melting of carbonated peridotite in deep mantle; unrelated field.,"Melting of carbonated peridotite in deep mantle; geology, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S24907,10.1016/j.jcat.2025.115968,GC-DFT simulation of coverage and potential effect for oxygen evolution reaction on RuO2-based electrocatalyst,2025-01-23,LIKELY_RELEVANT,LIKELY_RELEVANT,GC-DFT simulation of coverage/potential effects for OER on RuO2 electrocatalyst.,GC-DFT simulation of coverage/potential effects for OER on RuO2 electrocatalyst.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S12114,10.1088/2632-959x/abf46b,Nanotechnology in cosmetics pros and cons,2021-04-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of nanotechnology in cosmetics; unrelated field.,Review of nanotechnology pros/cons in cosmetics; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S17662,10.1002/eem2.12575,Recent Advances on Challenges and Strategies of Manganese Dioxide Cathodes for Aqueous Zinc‐Ion Batteries,2022-12-24,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of MnO2 cathodes for zinc-ion batteries; not OER.,Review of MnO2 cathodes for zinc-ion batteries; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S19435,10.1002/aenm.202301450,Size‐Controlled Synthesis of IrO2 Nanoparticles at High Temperatures for the Oxygen Evolution Reaction,2023-06-13,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,Size-controlled synthesis of rutile IrO2 nanoparticles for OER.,Size-controlled synthesis of IrO2 (rutile) nanoparticles for OER.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S07199,10.1002/celc.201801731,"Electrochemically Fabricated Ni−P, Ni−S and Ni−Se Materials for Overall Water Splitting: Investigating the Concept of Bifunctional Electrocatalysis",2019-02-21,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Ni-P/S/Se bifunctional water-splitting electrocatalysts; non-rutile.,Electrochemical Ni-P/S/Se bifunctional water splitting catalysts; non-rutile materials.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S21734,10.20944/preprints202402.0089.v1,Amphiphilic Graft Copolymers as Templates for the Generation of Binary Metal Oxide Mesoporous Interfacial Layers for Solid State Photovoltaic Cells,2024-02-02,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Binary metal oxide mesoporous layers for DSSC photovoltaics; not OER.,Binary metal oxide mesoporous layers for DSSC photovoltaics; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S23596,10.3390/molecules29174164,Heterogeneous Photocatalytic Degradation of Selected Pharmaceuticals and Personal Care Products (PPCPs) Using Tungsten Doped TiO2: Effect of the Tungsten Precursors and Solvents,2024-09-03,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,W-doped TiO2 photocatalytic degradation of PPCPs; not OER.,W-doped TiO2 photocatalytic degradation of pharmaceuticals; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S24098,10.1007/s42114-024-01039-6,Meta-structure of amorphous-inspired 65.1Co28.2Cr5.3Mo lattices augmented by artificial intelligence,2024-11-05,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,AI-designed CoCrMo lattice metastructure; unrelated to OER.,AI-designed CoCrMo metal lattice mechanical properties; unrelated to OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S13516,10.1016/j.ensm.2021.09.034,Research progress of MXene-based catalysts for electrochemical water-splitting and metal-air batteries,2021-09-28,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of MXene catalysts for water splitting/metal-air batteries; non-oxide.,"Review of MXene catalysts for water splitting/metal-air batteries; non-rutile, no abstract.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S09081,10.26180/5dd1db8cd639f,Towards Dynamic Minerals-criticality Evaluations using Game Theory and Statistical Learning,2019-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Game-theory model of minerals criticality; unrelated field.,"Game-theoretic mineral criticality evaluation; economics, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S16638,10.3389/feart.2022.866375,Evolution of the Continental Crust in the Northern Tibetan Plateau: Constraints From Geochronology and Hf Isotopes of Detrital Zircons,2022-04-27,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Detrital zircon geochronology, Tibetan Plateau; unrelated field.","Detrital zircon geochronology of Tibetan Plateau crust; geology, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00359,,Inert refractory systems for casting of titanium alloys,2012-12-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Refractory casting systems for Ti alloys; unrelated to OER.,Yttria slurry face coats for titanium alloy casting; unrelated to OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S01874,10.1002/cssc.201100519,"A Hard‐Template Method for the Preparation of IrO2, and Its Performance in a Solid‐Polymer‐Electrolyte Water Electrolyzer",2012-03-22,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,Hard-template synthesis of rutile IrO2 for OER in PEM electrolyzer.,Hard-template IrO2 (rutile) synthesis for SPE water electrolyzer OER.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S04757,10.1021/acs.jpcc.7b03481,A Theoretical Investigation into the Role of Surface Defects for Oxygen Evolution on RuO2,2017-08-01,LIKELY_RELEVANT,LIKELY_RELEVANT,DFT study of surface defects on RuO2(110) driving OER activity.,DFT study of surface defects on RuO2(110) for oxygen evolution reaction.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S17296,10.1002/advs.202203678,Electronic Structure Engineering of Highly‐Scalable Earth‐Abundant Multi‐Synergized Electrocatalyst for Exceptional Overall Water Splitting in Neutral Medium,2022-11-11,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,NiSx catalyst for neutral-medium water splitting; non-rutile.,NiSx electrocatalyst for neutral water splitting; non-rutile material.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S15416,10.1002/9783527652372.index,Index,2013-06-10,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Book index paratext; not a research article.,Book index/paratext; not a research article.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S12356,10.1088/1674-4926/42/7/072501,High room-temperature magnetization in Co-doped TiO 2 nanoparticles promoted by vacuum annealing for different durations,2021-07-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Co-doped TiO2 room-temperature magnetism; not OER.,Co-doped TiO2 room-temperature magnetization; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S19920,10.3390/pr11082286,A Comprehensive Model for Evaluating Titanium Industry Security in China,2023-07-30,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Model evaluating China's titanium industry security; unrelated to OER.,"Evaluation model for China's titanium industry security; economics, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S30777,10.21203/rs.3.rs-10498919/v1,Influence of Atmospheric-Pressure Plasma Reactor Configuration on the Growth and Properties of SnO$_x$ Coatings,2026-08-12,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Plasma reactor growth of SnOx coatings; no abstract, not OER.","Atmospheric plasma reactor for SnOx coating growth; no abstract, not OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S04530,,Fluorescent Carbon Dots as Sensitizers for Nanostructured Solar Cells,2016-01-12,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Carbon dot sensitizers for solar cells dissertation; unrelated to OER.,Carbon dot dissertation for solar cell sensitizers; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S29808,10.1007/s00410-026-02326-9,"Origin of amphibole in evolving Variscan subcontinental lithospheric mantle: the Marais de Limagne xenoliths, Massif Central, France",2026-05-16,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Amphibole in mantle xenoliths, Massif Central; unrelated field.","Amphibole origin in mantle xenoliths, Massif Central; geology, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S18934,10.1002/aenm.202300615,Revealing and Optimizing the Dialectical Relationship Between NOR and OER: Cation Vacancy Engineering Enables RuO2 With Unanticipated High Electrochemical Nitrogen Oxidation Performance,2023-04-25,LIKELY_RELEVANT,LIKELY_RELEVANT,DFT of OER intermediates on defective RuO2 driving nitrogen oxidation selectivity.,RuO2 defect engineering; DFT-derived OER intermediates (*O to *OOH) analyzed vs NOR.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S09476,,"Can pluton-related and pluton-unrelated granitic pegmatites be distinguished by their chemistry? In: Jacobson, M.I.",2016-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Conference logistics/parking information, not a scientific abstract; unrelated.","Pegmatite chemistry classification conference note (garbled with parking info); geology, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S16086,10.3389/fchem.2022.953434,Photocatalytic Microbial Fuel Cells and Performance Applications: A Review,2022-06-30,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of photocatalytic microbial fuel cells for wastewater treatment; not OER.,Review of photocatalytic microbial fuel cells; not rutile-OER specific.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11314,10.1039/d0na00700e,Tuning the magnetic properties of Sn 1−x−y Ce 4+x Ce 3+y O 2 nanoparticles: an experimental and theoretical approach,2020-12-28,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Ce-doped SnO2 magnetic properties; not OER.,Ce-doped SnO2 magnetic property tuning; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S14523,10.1016/j.ensm.2022.02.009,Highly porous scaffolds for Ru-based microsupercapacitor electrodes using hydrogen bubble templated electrodeposition,2022-02-08,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Ru-based microsupercapacitor electrode scaffolds; not OER.,"Ru-based microsupercapacitor electrode scaffolds; not OER, energy storage.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S10055,,Recent Trends and Development of Underwater Welding,2020-03-27,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of underwater welding techniques; unrelated field.,Trends in underwater welding techniques; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S02706,10.1021/jp511426q,A Linear Response DFT+ U Study of Trends in the Oxygen Evolution Activity of Transition Metal Rutile Dioxides,2015-02-09,LIKELY_RELEVANT,LIKELY_RELEVANT,DFT+U study of OER activity trends across transition metal rutile dioxides.,Linear response DFT+U study of OER activity trends on rutile transition-metal dioxides.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
