provider_id,membership,old_candidate_ids,title,doi,publication_date,type,metadata_variants,eligibility_status,method_status
https://openalex.org/W4295779105,BOTH,38ea60d9129fa5df32996092,Machine Learning for Property Prediction and Optimization of Polymeric Nanocomposites: A State-of-the-Art,https://doi.org/10.3390/ijms231810712,2022-09-14,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295787516,BOTH,44744ba2668df9bf9822edd6,"Interfacial Carbon Makes Nano‐Particulate RuO2 an Efficient, Stable, pH‐Universal Catalyst for Splitting of Seawater",https://doi.org/10.1002/smll.202203778,2022-09-14,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295790174,BOTH,b517453f3e26eb6fedd586e9,Strategies for colloidal metal nanocrystal synthesis in deep eutectic solvents,https://doi.org/10.32469/10355/91643,2022-05-01,dissertation,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295797670,BOTH,769e0de87b422a5f7331c8f3,Application of functionalized carbon nanotubes as the cathode of nonaqueous lithium‑oxygen cells,https://doi.org/10.1016/j.ssi.2022.116007,2022-09-14,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295808718,BOTH,03500c1765102d1080e85ccc,A comprehensive review on green perspectives of electrocoagulation integrated with advanced processes for effective pollutants removal from water environment,https://doi.org/10.1016/j.envres.2022.114294,2022-09-14,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295849180,BOTH,b73f02b8a4f92f9c92d6f6c5,"Geology And Typology Of The Au-Pd-Pt Mineralization Of The North Corridor Of The Far West Bleida Deposit, Bou Azzer Inlier (Central Anti-Atlas, Morocco).",https://doi.org/10.5281/zenodo.1197884,2018-02-04,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295854489,BOTH,ba849119ce28eadbaf589d49,The effect of argon ion etching treatments on anodic oxide film growth and the electrochemical properties of tantalum,https://doi.org/10.1016/j.jmrt.2022.08.150,2022-09-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295857041,BOTH,fc910d2ab2a812c44cb20177,Complex Research on Amorphous Vanadium Oxide Thin Films Deposited by Gas Impulse Magnetron Sputtering,https://doi.org/10.3390/app12188966,2022-09-06,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295865065,BOTH,4c10217ec6024c4de365f9ed,Defect Engineering and Surface Polarization of TiO2 Nanorod Arrays toward Efficient Photoelectrochemical Oxygen Evolution,https://doi.org/10.3390/catal12091021,2022-09-08,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295872573,BOTH,2ecda961200304a7eb69f31d,Molecular dynamics simulations of the machining of oxidized and deoxidized titanium work pieces,https://doi.org/10.1016/j.rsurfi.2022.100085,2022-09-09,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295872745,BOTH,38c6ef31e1d731aa78d67b7e,‘I hate sand … it gets everywhere’—Phanerozoic sedimentary recycling from NW Africa,https://doi.org/10.1111/bre.12709,2022-09-09,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295884603,BOTH,faf207edb845cd5d07eb7e31,Optimization of Proton Exchange Membrane Electrolyzer Cell Design Using Machine Learning,https://doi.org/10.3390/en15186657,2022-09-12,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295904269,BOTH,dd861718621b553713576d27,Synthesis of vacancy-rich titania particles suitable for the additive manufacturing of ceramics,https://doi.org/10.1038/s41598-022-19824-y,2022-09-14,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295917606,BOTH,ad08d2e1ba3ba03dc8af512d,The origin of stability and high Co 2+/3+ redox utilization for FePO 4 -coated LiCo 0.90 Ti 0.05 PO 4 /MWCNT nanocomposites for 5 V class lithium ion batteries,https://doi.org/10.1039/d2ra03144b,2022-01-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295919669,BOTH,fee448dd471d13a8925e66dd,Unveiling the role of counter-anions in amorphous transition metal-based oxygen evolution electrocatalysts,https://doi.org/10.1016/j.apcatb.2022.121988,2022-09-15,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295925639,BOTH,e7fdfeae9ead9cfddde162f1,Efficient nitrate removal from water using an integrated photocatalyst-adsorbent based on chitosan-titanium dioxide nanocomposite,https://doi.org/10.21203/rs.3.rs-1980945/v1,2022-09-15,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295928016,BOTH,ef82b7b3eb8da6d9d4d68f27,Oxidative C−C bond cleavage of lignin via electrocatalysis,https://doi.org/10.3389/fchem.2022.1007707,2022-09-15,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295932520,BOTH,c9b965541a28678a2a3f9875,Membrane Strategies for Water Electrolysis,https://doi.org/10.1021/acsenergylett.2c01609,2022-09-15,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295935205,BOTH,a1e9e91b3580484d1ef8955f,Topotactic BI 3 -assisted borodization: synthesis and electrocatalysis applications of transition metal borides,https://doi.org/10.1039/d2ta04266e,2022-01-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295949750,BOTH,e48fb2b012e5a007ed3f99b4,"Characterization and photocatalytic activity of TiO2 nanoparticles on cotton fabrics, for antibacterial masks",https://doi.org/10.1007/s13204-022-02634-z,2022-09-15,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4295978344,BOTH,aee749c8e035a5a94d2d9c01,Photodecomposition of water\ethanol mixtures for the production of hydrogen using as catalysts TiO2 fibers,https://doi.org/10.55670/fpll.fuen.2.1.4,2022-09-15,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296008486,BOTH,d4e8990576e6eb8c8370fd9a,Evaluation of Novel Fuel Cell Catalysts with Ultra-Low Noble Metal Contents towards Electrochemical Catalysis,https://doi.org/10.1149/2162-8777/ac9182,2022-09-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296015859,BOTH,a860f18c7be1ba57e410373a,Oxidation mechanism of a near β-Ti alloy,https://doi.org/10.1016/j.matdes.2022.111144,2022-09-13,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296017891,BOTH,898b3e82e00bbd7300aaa166,Ab-initio-based interface modeling and statistical analysis for estimate of the water contact angle on a metallic Cu(111) surface,https://doi.org/10.1016/j.surfin.2022.102342,2022-09-13,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296019324,BOTH,9069cb1962111d4b9d46bf37,"Zircon and monazite reveal late Cambrian/early Ordovician partial melting of the Central Seve Nappe Complex, Scandinavian Caledonides",https://doi.org/10.1007/s00410-022-01958-x,2022-09-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296020461,BOTH,04473c711d8d977b58752414,2D MXene Nanomaterials as Electrocatalysts for Hydrogen Evolution Reaction (HER): A Review,https://doi.org/10.3390/mi13091499,2022-09-09,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296029908,BOTH,18ede249133ad8dc8b6c31cd,Microfluidic assisted low-temperature and speedy synthesis of TiO2/ZnO/GOx with bio/photo active cites for amoxicillin degradation,https://doi.org/10.1038/s41598-022-19406-y,2022-09-15,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296041671,BOTH,eca82b26df24f0031e75740d,Interface engineering breaks both stability and activity limits of RuO2 for sustainable water oxidation,https://doi.org/10.1038/s41467-022-33150-x,2022-09-16,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296058426,BOTH,a3f73ce7231367a4ef89cf19,Minireview: Chromatin-based regulation of iron homeostasis in plants,https://doi.org/10.3389/fpls.2022.959840,2022-09-16,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296070210,BOTH,4fbfdbfbaeeb62451e476370,"Polímeros de coordenação derivados de octa-4,5-carboxi-ftalocianinas como catalisadores para oxidação da água",https://doi.org/10.11606/d.46.2022.tde-06092022-130108,2022-04-27,dissertation,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296086640,BOTH,9b302c48ae34bfaa5cd28813,Oxygen evolution at the BiVO4-water interface:Mechanism of the water dehydrogenationreaction,https://doi.org/10.26434/chemrxiv-2022-p296f,2022-09-07,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296087747,BOTH,c3055ed7047595cbe027c4a4,Synthesis and characterization of SSM@NiO/TiO2p-n junction catalyst for bisphenol A degradation,https://doi.org/10.21203/rs.3.rs-2057122/v1,2022-09-15,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296100746,BOTH,39f512117ec36e3e678e28b4,Photocatalytic Water Splitting Promoted by 2D and 3D Porphyrin Covalent Organic Polymers Synthesized by Suzuki-Miyaura Carbon-Carbon Coupling,https://doi.org/10.3390/nano12183197,2022-09-14,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296116186,BOTH,c486d8db1a35c7eb0da693cf,Copper-Modified Titania-Based Photocatalysts for the Efficient Hydrogen Production under UV and Visible Light from Aqueous Solutions of Glycerol,https://doi.org/10.3390/nano12183106,2022-09-07,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296130551,BOTH,8f242e409d833871b7db1daf,Revisiting fundamental properties of TiO2 nanoclusters as condensation seeds in astrophysical environments,https://doi.org/10.1051/0004-6361/202243306,2022-09-15,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296149474,BOTH,c081941f116563564cbce6fc,Recent Advances in Perovskite Catalysts for Efficient Overall Water Splitting,https://doi.org/10.3390/catal12060601,2022-05-31,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296151266,BOTH,0485fc264edeb90e87228271,High‐Entropy Materials for Water Electrolysis,https://doi.org/10.1002/ente.202200573,2022-09-08,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296151331,BOTH,42409d5fde1c825af46b02de,Electrochemical Detection of H2O2 on Graphene Nanoribbons/Cobalt Oxide Nanorods‐Modified Electrode,https://doi.org/10.1155/2022/9866111,2022-01-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296159757,BOTH,3613471df010521713b6572f,One-pot solvothermal synthesis of highly catalytic Janus transition metal phosphides (TMPs) for high performance OER,https://doi.org/10.1016/j.fuel.2022.125913,2022-09-14,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296161989,BOTH,a70f0451e073e7899ce7832d,Supramolecular Polymer Intertwined Free-Standing Bifunctional Membrane Catalysts for All-Temperature Flexible Zn–Air Batteries,https://doi.org/10.1007/s40820-022-00927-0,2022-09-17,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296162632,BOTH,dabc0103b34774dc14df170a,"Raman focal point on Roman Egyptian blue elucidates disordered cuprorivaite, green glass phase and trace compounds",https://doi.org/10.1038/s41598-022-19923-w,2022-09-16,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296168022,BOTH,f6185bdb0e34487b0fbda035,"One-pot hydrothermal synthesis of Fe, W co-doped Ni3S2/NiS on Ni foam for bifunctional oxygen evolution and urea oxidation reactions",https://doi.org/10.20964/2022.10.24,2022-09-17,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296202180,BOTH,3e285f3b4952493089ebbff0,Fabrication of manganese borate/iron carbide encapsulated in nitrogen and boron co-doped carbon nanowires as the accelerated alkaline full water splitting bi-functional electrocatalysts,https://doi.org/10.1016/j.jcis.2022.09.068,2022-09-15,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296204531,BOTH,0e8b9ec815f30f48e20f7925,Tuning Strong Metal–Support Interaction Kinetics on Pt-Loaded TiO 2 (110) by Choosing the Pressure: A Combined Ultrahigh Vacuum/Near-Ambient Pressure XPS Study,https://doi.org/10.1021/acs.jpcc.2c03851,2022-09-16,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296204708,BOTH,3010f01384078fe3e5ed68a1,Fe-Ni co-doping strategy in perovskite for developing an efficient oxygen evolution electrocatalyst,https://doi.org/10.1063/1674-0068/cjcp2204072,2022-09-16,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296204860,BOTH,fdaac426f3ab0cd4d34e5bde,Physicochemical properties and antibacterial activity of Pt nanoparticles on TiO2 nanotubes as electrocatalyst for methanol oxidation reaction,https://doi.org/10.1016/j.rechem.2022.100531,2022-01-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296229285,BOTH,42004bc6d83182a6e8783ae8,Photocatalytic destruction of stearic acid by TiO2 films: Evidence of highly efficient transport of photogenerated electrons and holes,https://doi.org/10.1016/j.jphotochem.2022.114273,2022-09-18,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296261112,BOTH,06df985810aa1ed827bbc5eb,3D CNT/MXene microspheres for combined photothermal/photodynamic/chemo for cancer treatment,https://doi.org/10.3389/fbioe.2022.996177,2022-09-19,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296267763,BOTH,189c7c1c0ce95ce9e104a406,Improving Catalytic Activity of “Janus” MoSSe Based on Surface Interface Regulation,https://doi.org/10.3390/molecules27186038,2022-09-16,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296299279,BOTH,61ff32eb6ff2f3c758f3c155,Glassy Carbon Substrate Oxidation Effects on Electrode Stability for Oxygen Evolution Reaction Catalysis Stability Benchmarking,https://doi.org/10.1021/acsaem.2c01690,2022-09-19,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296307117,BOTH,99ab357e02f234e0f3a26af8,Two‐dimensional nanostructures based ‘‐onics’ and ‘‐omics’ in personalized medicine,https://doi.org/10.1515/nanoph-2022-0439,2022-09-18,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296354725,BOTH,b4c3ec0b2621a3c87d13621d,Gold Nanoparticles Decorated Titanium Oxide Nanotubes with Enhanced Antibacterial Activity Driven by Photocatalytic Memory Effect,https://doi.org/10.3390/coatings12091351,2022-09-16,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296355368,BOTH,71a1cf6a5c0c45f809a5e596,Nb/N Co-Doped Layered Perovskite Sr2TiO4: Preparation and Enhanced Photocatalytic Degradation Tetracycline under Visible Light,https://doi.org/10.3390/ijms231810927,2022-09-18,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296356616,BOTH,06622f5183a1043abaa79be1,The Preparation of {001}TiO2/TiOF2 via a One-Step Hydrothermal Method and Its Degradation Mechanism of Ammonia Nitrogen,https://doi.org/10.3390/ma15186465,2022-09-17,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296369013,BOTH,d8b20f107bf20a53edbd2274,,https://doi.org/10.31489/2518-7198/2022-105-1,2022-03-30,paratext,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296381506,BOTH,bcb1e910d84b1d2ee42a8c5d,Ge-Doped Cobalt Oxide for Electrocatalytic and Photocatalytic Water Splitting,https://doi.org/10.1021/acscatal.2c03730,2022-09-19,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296397419,BOTH,48e2cbd275cb42599f4901d7,Room Temperature Phase Transition of W‐Doped VO 2 by Atomic Layer Deposition on 200 mm Si Wafers and Flexible Substrates,https://doi.org/10.1002/adom.202201326,2022-09-18,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296444854,BOTH,a3309201a467066831ca2382,A review on optical properties and application of transparent ceramics,https://doi.org/10.1016/j.jmrt.2022.09.027,2022-09-19,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296455960,BOTH,b1f64638c6872b7e17292374,Gold photocatalysis in sustainable hydrogen peroxide generation,https://doi.org/10.26434/chemrxiv-2022-wzt1x,2022-09-19,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296466952,BOTH,e8445545b320e516dfd0da5c,Highly Active Rutile TiO2 for Photocatalysis under Violet Light Irradiation at 405 nm,https://doi.org/10.3390/catal12101079,2022-09-20,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296467424,BOTH,21bdfbf88f81b4e62d5fb8bc,Influence of Laser Modification on the Surface Character of Biomaterials: Titanium and Its Alloys—A Review,https://doi.org/10.3390/coatings12101371,2022-09-20,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296502325,BOTH,cb21f66ab6569e4ed5ceebbf,"Structural, optical and magnetic properties of pure and 3d metal dopant-incorporated SnO 2 nanoparticles",https://doi.org/10.1039/d2ra03691f,2022-01-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296509891,BOTH,0c43f6693ff0396f84f4f582,Research of regimes of applying coats by the method of plasma electrolytic oxidation on Ti-6Al-4V,https://doi.org/10.31489/2022ph1/99-106,2022-03-30,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296515902,BOTH,f51678d34e838575507b74a8,Photodegradation of oxolinic acid in aquaculture effluents under solar irradiation: is it possible to enhance efficiency by the use of TiO2/carbon quantum dots composites?,https://doi.org/10.1016/j.chemosphere.2022.136522,2022-09-20,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296545237,BOTH,e25fd8227c92e159ef5bd703,Photocatalytic sol-gel/P25 TiO2 coatings for water treatment: Degradation of 7 selected pharmaceuticals,https://doi.org/10.1016/j.ceramint.2022.09.204,2022-09-21,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296549012,BOTH,a013e0a9ad9c77ffb0ec728d,Active photocatalysts for CO2 conversion by severe plastic deformation (SPD),https://doi.org/10.48550/arxiv.2209.08298,2022-09-17,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296557246,BOTH,68020ca9d2c833b659d861d6,Chainlike Mesoporous SnO2 as a Well-Performing Catalyst for Electrochemical CO2 Reduction,https://doi.org/10.5281/zenodo.7100500,2019-04-05,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296557300,BOTH,7014204cdf125ae8041cb7f5,"Mid-Late Quaternary Fluvial Archives near the Margin of the MIS 12 Glaciation in Southern East Anglia, UK: Amalgamation of Multi-Disciplinary and Citizen-Science Data Sources",https://doi.org/10.3390/quat5030037,2022-09-03,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296608115,BOTH,99970b99b4a00e256fce15b0,Resolving diverse oxygen transport pathways across Sr-doped lanthanum ferrite and metal-perovskite heterostructures,https://doi.org/10.48550/arxiv.2209.09302,2022-09-19,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296614382,BOTH,090d619a84489b0f1985b4f5,Nanocomposites of Titanium Dioxide and Peripherally Substituted Phthalocyanines for the Photocatalytic Degradation of Sulfamethoxazole,https://doi.org/10.3390/nano12193279,2022-09-21,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296615291,BOTH,51eb81d79ee37485ba390856,Vanadium-Doped FeBP Microsphere Croissant for Significantly Enhanced Bi-Functional HER and OER Electrocatalyst,https://doi.org/10.3390/nano12193283,2022-09-21,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296622034,BOTH,6642c4b9bc544df08583e2d1,The Impact of Co Doping and Annealing Temperature on the Electrochemical Performance and Structural Characteristics of SnO2 Nanoparticulate Photoanodes,https://doi.org/10.3390/ma15196534,2022-09-21,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296655062,BOTH,8fb7c785235c611ee5aeb8c6,High-temperature stability in air of Ti3C2Tx MXene-based composite with extracted bentonite,https://doi.org/10.1038/s41467-022-33280-2,2022-09-22,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296663003,BOTH,5b62a2ceb62fc83109da56b4,Insights into the Titania (TiO2) Photocatalysis on the Removal of Phthalic Acid Esters (PAEs) in Water,https://doi.org/10.9767/bcrec.17.3.15385.608-626,2022-09-14,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296664660,BOTH,03688bffa1fc4231706f153d,Growth of PdCoO2 films with controlled termination by molecular-beam epitaxy and determination of their electronic structure by angle-resolved photoemission spectroscopy,https://doi.org/10.1063/5.0101837,2022-09-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296667916,BOTH,fd667bf0d40fc13940338ccd,Development of IrO2–WO3 Composite Catalysts from Waste WC–Co Wire Drawing Die for PEM Water Electrolyzers’ Oxygen Evolution Reactions,https://doi.org/10.1021/acssuschemeng.2c03597,2022-09-22,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296686660,BOTH,a8047a50cbd871394980f4ab,Atomic Layer Deposition of Ruthenium Dioxide Based on Redox Reactions between Alcohols and Ruthenium Tetroxide,https://doi.org/10.1021/acs.chemmater.2c02292,2022-09-21,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296698989,BOTH,27ef021f0cd3941272e58b10,Limitations of Electrochemical Nitrogen Oxidation toward Nitrate,https://doi.org/10.1021/acs.jpclett.2c02459,2022-09-21,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296710954,BOTH,7a4e51806abdf8ce12e8af4e,Supplemental Material: Early Au-rich sulfide liquid saturation explains the low Au endowment of continental intraplate alkaline magmas,https://doi.org/10.1130/geol.s.21183505,2022-09-21,supplementary-materials,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296741606,BOTH,8690fcca21a21985ba8468f6,GO-TiO2 as a Highly Performant Photocatalyst Maximized by Proper Parameters Selection,https://doi.org/10.3390/ijerph191911874,2022-09-20,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296743094,BOTH,02413f9f22b20cc7b193001d,Local Structure and Protons in Non-Stoichiometric Pseudo-Cubic Pollucite Mineral by Multinuclear NMR,https://doi.org/10.3390/min12101181,2022-09-20,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296743350,BOTH,60cbc57acf7ad859f2716578,Homogeneous and Heterogeneous Photocatalysis for the Treatment of Pharmaceutical Industry Wastewaters: A Review,https://doi.org/10.3390/toxics10090539,2022-09-16,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296747884,BOTH,4590ce5c33df63008d9e9ad5,Recent Advancements in Photocatalysis Coupling by External Physical Fields,https://doi.org/10.3390/catal12091042,2022-09-13,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296762312,BOTH,f375f647d4332e35fbd39fc8,Surface Engineering of Nanomaterials: Processing and Applications,https://doi.org/10.20944/preprints202209.0193.v1,2022-09-14,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296793743,BOTH,442de31c7f2fea1de5efc844,Anionic ordering in Pb 2 Ti 4 O 9 F 2 revisited by nuclear magnetic resonance and density functional theory,https://doi.org/10.1039/d2dt00839d,2022-01-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296801368,BOTH,dc0715e40f2f35f06e176f08,The role of crystal facets and disorder on photo-electrosynthesis,https://doi.org/10.1039/d2nr03609f,2022-01-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296806677,BOTH,ef47f138b8def03a1bb0d8c2,Magnetron Sputtering of Transition Metals as an Alternative Production Means for Antibacterial Surfaces,https://doi.org/10.3390/microorganisms10091843,2022-09-15,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296820773,BOTH,58ea4e751b4f12be1f0d42c7,Direct activation of PMS by highly dispersed amorphous CoOx clusters in anatase TiO2 nanosheets for efficient oxidation of biomass-derived alcohols,https://doi.org/10.1016/j.apsusc.2022.154997,2022-09-23,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296831181,BOTH,eb821dbc8d76c23f21612ceb,Orbital-selective Mott and Peierls transition in HxVO2,https://doi.org/10.1038/s41535-022-00505-y,2022-09-22,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296839982,BOTH,a52bf516572a8df8f51d3655,Machine-Learning Driven Global Optimization of Surface Adsorbate Geometries,https://doi.org/10.26434/chemrxiv-2022-q3j0s-v2,2022-09-23,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296878269,BOTH,e09e4d94e710554670d13b52,New monoclinic ruthenium dioxide with highly selective hydrogenation activity,https://doi.org/10.1039/d2cy00815g,2022-01-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296878928,BOTH,05b79f1a0244adcbab4675f9,Green synthesis of water splitting electrocatalysts: IrO 2 nanocages via Pearson's chemistry,https://doi.org/10.1039/d2sc03640a,2022-01-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296906471,BOTH,c33a7ed36f29c7276e9293a8,Electronic structure engineering for electrochemical water oxidation,https://doi.org/10.1039/d2ta04833g,2022-01-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296907853,BOTH,44d60d2dd7ab5f1e29ae208e,Microstructure and corrosion performance of plasma electrolytic oxidation coatings on the surface of conventional and selective laser melted Ti-6Al-4V alloy,https://doi.org/10.1088/2051-672x/ac9427,2022-09-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296931738,BOTH,5b9de5cca5c435d0bb2d1b2b,"Intra-channel detachment in a collisional orogen: the Jhala Normal Fault in the Bhagirathi river section, Garhwal Higher Himalaya, India",https://doi.org/10.31223/x5ws9t,2022-09-24,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W4296960754,BOTH,0255a92094e6bcc095b71ce4,Oxygen Defect Formation Thermodynamics of CaMnO3: A Closer Look,https://doi.org/10.1002/pssb.202200427,2022-09-21,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
